u,v,x,y,z,label
0.835047,0.320597,0.380993,0.169408,0.832270,2
0.448408,0.218970,0.250954,0.021699,0.915525,5
0.697531,0.216712,0.797479,0.938627,0.469863,6
0.697195,0.996765,0.318918,0.693258,0.037538,3
0.633503,0.366771,0.880642,0.867458,0.813440,2
0.280984,0.387097,0.766625,0.362224,0.389874,0
0.312296,0.682607,0.197546,0.159490,0.100314,3
0.256417,0.976867,0.376019,0.617786,0.712973,1
0.051332,0.407971,0.991852,0.471877,0.258309,0
0.955077,0.989349,0.135502,0.582263,0.189123,3
0.218024,0.009949,0.216620,0.694540,0.931455,6
0.815760,0.057009,0.113041,0.718314,0.744041,6
0.157384,0.900418,0.858364,0.514847,0.180395,0
0.100406,0.624989,0.593524,0.373089,0.542741,5
0.316752,0.221595,0.099246,0.370922,0.298502,4
0.418409,0.459639,0.306619,0.833491,0.609546,6
0.031343,0.556505,0.987732,0.038728,0.257607,0
0.767907,0.388043,0.618915,0.519211,0.939604,2
0.114780,0.379162,0.418775,0.693930,0.510453,0
0.163671,0.309153,0.816431,0.185644,0.738578,2
0.597461,0.469344,0.003693,0.963652,0.855190,6
0.985260,0.324900,0.184393,0.266945,0.646901,6
0.291604,0.501358,0.447768,0.359752,0.436110,5
0.072329,0.160955,0.623249,0.391339,0.104312,4
0.967864,0.707236,0.986969,0.690878,0.339946,3
0.439650,0.511032,0.151799,0.265755,0.511887,5
0.419294,0.030671,0.882565,0.707816,0.272591,0
0.407086,0.165044,0.963134,0.184454,0.679312,2
0.201972,0.660695,0.559313,0.474288,0.091525,0
0.068819,0.403302,0.840571,0.987548,0.328166,0
0.988433,0.380596,0.327006,0.893704,0.151372,6
0.479171,0.770806,0.838008,0.008759,0.283181,3
0.888302,0.922391,0.369121,0.590228,0.117313,3
0.841426,0.623707,0.301187,0.031068,0.547929,3
0.397015,0.593799,0.442701,0.064028,0.738365,5
0.472915,0.378918,0.684988,0.135655,0.854366,2
0.454299,0.981597,0.132633,0.837703,0.676992,1
0.508011,0.831050,0.325358,0.217444,0.620685,5
0.058626,0.643025,0.171148,0.314768,0.484634,5
0.318827,0.846919,0.484664,0.463485,0.676534,5
0.611713,0.514359,0.888577,0.399792,0.823359,2
0.604297,0.836848,0.723106,0.882443,0.740654,1
0.285745,0.405927,0.934599,0.713584,0.683645,0
0.146702,0.254402,0.090487,0.655049,0.591968,6
0.842219,0.550615,0.621784,0.597766,0.264962,3
0.487136,0.621509,0.899319,0.272774,0.283273,0
0.104678,0.844844,0.221595,0.168279,0.991394,5
0.350505,0.834376,0.059969,0.769036,0.731864,1
0.330790,0.299570,0.912412,0.568834,0.457930,0
0.685568,0.407300,0.260048,0.452040,0.712699,6
0.658834,0.422834,0.463668,0.422040,0.565661,2
0.795160,0.476669,0.768853,0.041688,0.795801,2
0.252541,0.914274,0.766320,0.399152,0.331736,0
0.346904,0.444014,0.480300,0.622517,0.240944,0
0.355480,0.287545,0.609088,0.956725,0.480697,0
0.197760,0.710135,0.090152,0.975738,0.411389,1
0.818995,0.977355,0.284005,0.743004,0.556749,1
0.060305,0.663900,0.164068,0.269326,0.020478,5
0.413465,0.253670,0.300150,0.085910,0.573626,4
0.213691,0.569323,0.418622,0.391217,0.604907,5
0.990783,0.988250,0.323008,0.459792,0.758507,1
0.838313,0.862026,0.928739,0.033174,0.151219,3
0.967315,0.115543,0.060549,0.018494,0.378491,4
0.258736,0.252510,0.322184,0.596484,0.914823,6
0.262368,0.633900,0.811243,0.299509,0.585772,0
0.537706,0.558092,0.444014,0.717795,0.283059,0
0.384014,0.321177,0.398358,0.174169,0.304697,4
0.599353,0.976592,0.601794,0.333903,0.178930,3
0.425428,0.123875,0.866604,0.168706,0.038331,4
0.501450,0.196417,0.457625,0.338298,0.095584,4
0.949614,0.538743,0.231422,0.532182,0.715720,1
0.741234,0.935820,0.040345,0.657491,0.526872,1
0.716849,0.371136,0.379711,0.007355,0.960784,2
0.702322,0.839839,0.338359,0.617084,0.435926,3
0.580248,0.146886,0.541429,0.294534,0.064516,4
0.648274,0.770135,0.622730,0.398236,0.608478,3
0.257729,0.299692,0.215613,0.808649,0.108371,6
0.169652,0.013886,0.167882,0.832911,0.395917,6
0.715751,0.180303,0.662404,0.645039,0.741813,2
0.822840,0.449690,0.507523,0.373943,0.590106,2
0.189978,0.060671,0.691061,0.812372,0.691885,0
0.980834,0.858241,0.912900,0.430036,0.110111,3
0.050539,0.761284,0.110660,0.884976,0.793298,1
0.778405,0.981353,0.531968,0.998993,0.949858,1
0.415998,0.437605,0.483169,0.403546,0.806696,5
0.598163,0.240059,0.708304,0.293161,0.555773,2
0.258858,0.549211,0.361614,0.727256,0.162755,0
0.936277,0.843928,0.531571,0.451003,0.602405,3
0.348338,0.222633,0.626301,0.747368,0.653188,6
0.833094,0.987548,0.783288,0.094729,0.135899,3
0.370403,0.238746,0.480300,0.029939,0.616260,4
0.477126,0.558153,0.255165,0.050539,0.385662,5
0.575365,0.844447,0.752678,0.691488,0.954436,1
0.218116,0.897885,0.060854,0.620808,0.326945,5
0.952544,0.638020,0.011628,0.750572,0.004547,3
0.179266,0.297678,0.156957,0.009461,0.439711,5
0.849178,0.029603,0.233924,0.967467,0.477157,6
0.068697,0.677694,0.962859,0.481491,0.171911,0
0.755486,0.358104,0.036775,0.402081,0.019654,4
0.774010,0.947203,0.847011,0.205267,0.509690,3
0.302042,0.778344,0.378674,0.222053,0.062746,3
0.015473,0.470809,0.450850,0.112705,0.900815,5
0.976623,0.645405,0.801538,0.792444,0.101474,3
0.850063,0.514237,0.480850,0.136509,0.703696,2
0.297647,0.435652,0.343455,0.910062,0.074129,0
0.288491,0.130345,0.835078,0.474929,0.458876,0
0.800043,0.387402,0.823481,0.328318,0.651509,2
0.838252,0.300729,0.870113,0.716697,0.737083,2
0.823176,0.140049,0.912595,0.579302,0.664968,2
0.534928,0.891293,0.381909,0.355510,0.224647,3
0.367992,0.823908,0.883816,0.664724,0.209174,0
0.107150,0.740471,0.594775,0.061586,0.194311,5
0.828913,0.429945,0.803491,0.580065,0.777123,2
0.450789,0.599445,0.251411,0.680960,0.698538,1
0.840052,0.994324,0.810144,0.981445,0.747368,1
0.701621,0.308817,0.898984,0.927793,0.839656,2
0.421094,0.289590,0.653554,0.729057,0.273446,0
0.008759,0.153722,0.796381,0.744926,0.443220,0
0.696432,0.452559,0.456587,0.667714,0.743248,1
0.754845,0.411267,0.650899,0.957121,0.507706,6
0.314920,0.415967,0.345073,0.960051,0.110965,0
0.562822,0.317087,0.753807,0.758812,0.057619,0
0.941740,0.281106,0.787469,0.696463,0.180975,4
0.105869,0.656240,0.148747,0.384350,0.605853,5
0.453017,0.987396,0.824183,0.491867,0.961821,1
0.610889,0.553117,0.360271,0.630482,0.465011,6
0.365307,0.934568,0.470504,0.469039,0.142186,3
0.153111,0.419294,0.053438,0.364208,0.758568,5
0.196722,0.715293,0.070040,0.545427,0.187201,5
0.497208,0.044252,0.922422,0.378124,0.296823,4
0.514603,0.945036,0.886502,0.412061,0.140324,3
0.475600,0.104495,0.229408,0.573199,0.626057,6
0.995514,0.460738,0.371227,0.140568,0.571764,3
0.835475,0.547990,0.873592,0.084902,0.653737,2
0.537400,0.019837,0.960784,0.107486,0.856014,2
0.252937,0.009247,0.775140,0.243660,0.427900,4
0.941343,0.196356,0.564196,0.004547,0.723319,2
0.933378,0.246803,0.848292,0.800989,0.024506,0
0.549821,0.563219,0.723411,0.236976,0.428205,2
0.015656,0.198981,0.024262,0.285409,0.202673,4
0.113956,0.595386,0.391614,0.122868,0.545305,5
0.001129,0.248970,0.805322,0.298837,0.644734,5
0.685659,0.152867,0.004242,0.122044,0.959227,5
0.756432,0.297708,0.798608,0.651570,0.335765,0
0.123692,0.028687,0.635609,0.963988,0.687490,6
0.423841,0.895901,0.730979,0.088809,0.075777,3
0.483596,0.003021,0.168798,0.141331,0.388012,4
0.934111,0.600971,0.694327,0.604755,0.385327,3
0.757347,0.251717,0.182958,0.909116,0.381664,6
0.879818,0.531938,0.953734,0.600146,0.286294,3
0.768975,0.945158,0.301492,0.805689,0.389386,1
0.401807,0.417280,0.682730,0.040071,0.738884,2
0.134007,0.561541,0.677969,0.918424,0.568041,0
0.585772,0.894040,0.601245,0.934629,0.016327,0
0.685293,0.957152,0.742393,0.773156,0.454604,1
0.789605,0.044435,0.806757,0.520829,0.130894,4
0.277352,0.706320,0.919553,0.964782,0.719321,0
0.450423,0.776208,0.231452,0.098575,0.706229,5
0.032991,0.773034,0.383679,0.584277,0.810144,5
0.373852,0.286508,0.254097,0.183355,0.553209,5
0.509415,0.327799,0.658742,0.266121,0.267922,4
0.417219,0.125828,0.168615,0.119816,0.771294,5
0.570727,0.603687,0.632344,0.399701,0.330088,3
0.964171,0.918485,0.589099,0.167425,0.588916,3
0.573412,0.218268,0.952940,0.848323,0.043123,0
0.778069,0.228004,0.575671,0.955321,0.503067,6
0.435926,0.500259,0.444746,0.520585,0.099612,4
0.838862,0.004120,0.423475,0.728141,0.701712,6
0.891263,0.173101,0.732658,0.468917,0.624317,2
0.738762,0.133702,0.794214,0.596423,0.379254,2
0.340648,0.391400,0.340098,0.973937,0.784539,6
0.260903,0.473952,0.308145,0.685751,0.511399,6
0.861812,0.720603,0.737907,0.433790,0.016236,3
0.017762,0.988678,0.983245,0.277383,0.062624,0
0.699271,0.325602,0.798395,0.943144,0.463820,0
0.604846,0.868770,0.127018,0.369671,0.586932,3
0.606922,0.509568,0.479720,0.337413,0.553148,2
0.759606,0.418653,0.588153,0.193915,0.871120,2
0.343760,0.949858,0.949644,0.325846,0.081729,0
0.626576,0.655812,0.773705,0.712760,0.788354,1
0.070406,0.636738,0.383160,0.258370,0.437239,5
0.543474,0.627827,0.670858,0.637379,0.999390,1
0.983551,0.755730,0.960051,0.199988,0.174657,3
0.906705,0.023347,0.392926,0.652425,0.688711,6
0.877194,0.694723,0.768700,0.441054,0.818567,2
0.769311,0.366100,0.632496,0.951567,0.273965,6
0.065157,0.124516,0.022065,0.479019,0.030122,4
0.999237,0.559954,0.967589,0.494430,0.107578,3
0.858211,0.821863,0.827143,0.995117,0.822016,1
0.201819,0.421888,0.360210,0.217780,0.722770,5
0.189215,0.702506,0.353984,0.537980,0.933470,5
0.316355,0.724784,0.532640,0.395917,0.286813,3
0.647847,0.535447,0.245369,0.643452,0.427564,6
0.953978,0.796686,0.328715,0.074984,0.740074,3
0.739616,0.137028,0.115390,0.091739,0.658498,4
0.280953,0.515305,0.797449,0.623981,0.740257,0
0.259682,0.629261,0.638661,0.050600,0.610950,5
0.691183,0.217139,0.688253,0.580615,0.128758,4
0.882412,0.705985,0.645344,0.106174,0.859035,2
0.777947,0.238289,0.457320,0.745476,0.308573,6
0.047060,0.916898,0.445692,0.762352,0.649495,1
0.337657,0.141911,0.870357,0.518723,0.800653,2
0.589709,0.870235,0.928648,0.023743,0.516587,2
0.435499,0.790887,0.975921,0.405225,0.450545,0
0.954650,0.101871,0.442946,0.287667,0.000916,4
0.065523,0.918149,0.742119,0.061922,0.416120,5
0.845576,0.281869,0.697104,0.085147,0.101169,4
0.767937,0.357158,0.119358,0.847987,0.301584,6
0.467269,0.556322,0.534227,0.354930,0.660451,5
0.848933,0.245155,0.840785,0.192816,0.744865,2
0.689352,0.278329,0.071718,0.027436,0.601245,4
0.710868,0.927763,0.024110,0.840907,0.531327,1
0.162389,0.288614,0.972228,0.872829,0.402326,0
0.363323,0.600879,0.719474,0.791467,0.027955,0
0.253487,0.394269,0.152196,0.940794,0.078860,6
0.580309,0.547105,0.078616,0.152715,0.531297,5
0.272164,0.882168,0.667348,0.627857,0.813013,1
0.512162,0.787225,0.935759,0.795190,0.123783,0
0.451796,0.922208,0.459822,0.564318,0.906857,1
0.986999,0.696158,0.401044,0.245766,0.963897,2
0.161534,0.685751,0.741508,0.249214,0.521012,5
0.361431,0.251167,0.713645,0.336894,0.717978,2
0.473891,0.053255,0.640431,0.803003,0.343425,6
0.736717,0.715812,0.193915,0.337077,0.203772,3
0.128819,0.037599,0.981506,0.472579,0.530656,0
0.763909,0.337260,0.811121,0.268288,0.379192,2
0.743156,0.629353,0.332926,0.746300,0.601337,1
0.248512,0.677480,0.757012,0.485031,0.703360,0
0.434431,0.803369,0.349559,0.234046,0.065432,3
0.453993,0.127995,0.623676,0.973724,0.741966,6
0.493240,0.037660,0.610614,0.969970,0.067019,6
0.521592,0.607562,0.439467,0.857448,0.813227,1
0.964721,0.009949,0.206519,0.625294,0.827357,6
0.894436,0.028504,0.055483,0.881619,0.597491,6
0.620533,0.279244,0.900479,0.402387,0.826807,2
0.182287,0.471297,0.312876,0.837672,0.088748,0
0.436628,0.856685,0.404401,0.241371,0.078646,3
0.656392,0.751549,0.189581,0.579455,0.174200,3
0.967650,0.742576,0.787591,0.536729,0.155705,3
0.642415,0.822779,0.846187,0.124851,0.614734,2
0.549669,0.884121,0.903958,0.952300,0.452010,0
0.613971,0.859066,0.287881,0.938292,0.388684,1
0.695364,0.713340,0.610614,0.269784,0.125462,3
0.900113,0.527360,0.363781,0.484542,0.378216,3
0.991516,0.582629,0.074313,0.629688,0.895383,1
0.734184,0.516709,0.152562,0.153417,0.348888,3
0.898434,0.152043,0.254158,0.149297,0.987945,2
0.014649,0.462386,0.568194,0.305856,0.221961,0
0.703024,0.221717,0.330210,0.859920,0.658040,6
0.744255,0.617634,0.380291,0.107334,0.890255,2
0.121708,0.770287,0.045076,0.310495,0.490249,5
0.786340,0.602741,0.908200,0.621784,0.408979,2
0.309763,0.181097,0.263527,0.174566,0.723869,5
0.456832,0.931303,0.539933,0.961150,0.426466,1
0.933164,0.936949,0.158269,0.883541,0.777673,1
0.672292,0.397504,0.074190,0.748314,0.329691,6
0.125462,0.565081,0.925047,0.829920,0.597949,0
0.034822,0.434400,0.805536,0.380657,0.895962,5
0.209479,0.446089,0.438551,0.152654,0.040712,4
0.470565,0.843745,0.401624,0.199133,0.382794,3
0.634022,0.381390,0.413007,0.666433,0.853175,6
0.976867,0.479324,0.075503,0.303842,0.085086,3
0.291208,0.677206,0.044923,0.248878,0.562731,5
0.802515,0.163915,0.463851,0.032044,0.561541,4
0.856349,0.065859,0.424574,0.079501,0.342784,4
0.104587,0.956816,0.109653,0.655080,0.109928,3
0.662801,0.179235,0.823145,0.656880,0.323801,0
0.925352,0.492996,0.635762,0.283090,0.775903,2
0.508225,0.633656,0.926267,0.633076,0.485061,0
0.333567,0.109226,0.714621,0.913236,0.337077,0
0.314676,0.209876,0.813227,0.317576,0.818079,2
0.906247,0.481613,0.909268,0.644856,0.442640,2
0.355388,0.239235,0.599841,0.346507,0.526719,4
0.508042,0.150182,0.509812,0.939360,0.525498,6
0.443129,0.260964,0.797937,0.607807,0.239601,0
0.688711,0.221503,0.742149,0.045259,0.374157,4
0.672231,0.425275,0.220038,0.187353,0.190985,4
0.081973,0.347270,0.304361,0.970611,0.470199,6
0.644154,0.101627,0.298441,0.978240,0.694113,6
0.083102,0.399335,0.221229,0.282998,0.497269,5
0.209998,0.842647,0.619861,0.799554,0.616596,1
0.926756,0.723746,0.616871,0.186132,0.929044,2
0.257820,0.370220,0.923673,0.530412,0.592090,0
0.211921,0.085574,0.321268,0.375683,0.433393,4
0.581439,0.722221,0.400250,0.999939,0.994263,1
0.046846,0.035707,0.368725,0.751793,0.114109,6
0.019379,0.246284,0.479110,0.314951,0.879910,5
0.441664,0.064058,0.540849,0.777306,0.471450,6
0.467147,0.879757,0.040071,0.073122,0.806391,5
0.485733,0.181097,0.282876,0.749229,0.528855,6
0.673086,0.233955,0.742088,0.631367,0.264992,0
0.332133,0.109012,0.696402,0.120975,0.964385,2
0.551103,0.535539,0.562670,0.396832,0.076907,3
0.201453,0.696188,0.018647,0.896481,0.431898,1
0.705222,0.587725,0.308847,0.111209,0.091494,3
0.634571,0.115574,0.155766,0.643605,0.680776,6
0.590350,0.729362,0.415509,0.427992,0.536790,3
0.195013,0.496414,0.574084,0.465346,0.709311,5
0.852535,0.412275,0.420545,0.865658,0.022492,6
0.869991,0.490036,0.292428,0.947813,0.143010,6
0.526109,0.612781,0.718680,0.582110,0.111911,0
0.671499,0.517808,0.987365,0.302683,0.436293,2
0.542253,0.967315,0.173650,0.478713,0.185217,3
0.518632,0.706046,0.441664,0.258797,0.482803,3
0.041902,0.399274,0.539109,0.035951,0.639729,5
0.515793,0.414777,0.868191,0.361278,0.909452,2
0.920225,0.208563,0.021638,0.127659,0.935148,2
0.352306,0.433241,0.139897,0.830988,0.845607,6
0.475356,0.254250,0.346110,0.985565,0.220099,6
0.864101,0.970763,0.790368,0.646565,0.431196,3
0.622761,0.096683,0.973785,0.611316,0.895901,2
0.940123,0.144353,0.928648,0.661550,0.875027,2
0.489700,0.905271,0.305063,0.390393,0.107883,3
0.052034,0.378277,0.077273,0.985961,0.627125,6
0.949217,0.704672,0.397504,0.567949,0.430433,3
0.859767,0.606861,0.503861,0.166845,0.308817,3
0.411298,0.254616,0.565020,0.735313,0.552141,6
0.721641,0.044191,0.010743,0.526536,0.578051,6
0.591235,0.655446,0.830683,0.663900,0.200201,0
0.644734,0.165960,0.492599,0.977996,0.217200,6
0.639424,0.774895,0.196966,0.841182,0.489273,1
0.366832,0.076632,0.995422,0.367412,0.547685,2
0.574602,0.920957,0.709525,0.034242,0.968749,2
0.999481,0.224586,0.637654,0.511582,0.915098,2
0.034516,0.969146,0.938444,0.255562,0.495712,0
0.100650,0.109836,0.709189,0.233192,0.587237,4
0.570482,0.513627,0.419263,0.756371,0.304971,6
0.312967,0.827113,0.671712,0.472549,0.079318,0
0.691427,0.676504,0.401227,0.254921,0.906735,2
0.923704,0.623127,0.771264,0.594836,0.798181,2
0.231910,0.101627,0.572863,0.638295,0.344035,0
0.002777,0.752678,0.662099,0.944395,0.102481,0
0.003235,0.505173,0.898190,0.989166,0.507401,0
0.275887,0.410169,0.959197,0.143651,0.534532,2
0.712119,0.079501,0.924863,0.102451,0.260292,4
0.720145,0.024567,0.107730,0.223792,0.213996,4
0.422895,0.173101,0.545305,0.800104,0.702384,6
0.153111,0.355144,0.505722,0.025605,0.325938,4
0.020386,0.124760,0.825922,0.446822,0.609760,0
0.947783,0.241981,0.569079,0.055757,0.400159,4
0.827876,0.038575,0.795618,0.245216,0.569903,2
0.568957,0.171514,0.507279,0.741081,0.802454,6
0.372539,0.772332,0.625050,0.263710,0.198004,3
0.021485,0.640065,0.112522,0.425123,0.654317,5
0.894864,0.601245,0.060854,0.857295,0.707358,1
0.643910,0.260170,0.974700,0.117313,0.402722,2
0.191260,0.037538,0.924894,0.298379,0.629505,2
0.106967,0.284982,0.350658,0.561022,0.588275,5
0.390484,0.255104,0.577410,0.171972,0.273782,4
0.102420,0.342692,0.558061,0.259224,0.146611,4
0.913633,0.619678,0.096988,0.528306,0.194891,3
0.162572,0.309854,0.359355,0.310587,0.936369,5
0.784143,0.074923,0.172338,0.054140,0.136082,4
0.459639,0.026521,0.476547,0.884884,0.253487,6
0.260964,0.716330,0.963256,0.744377,0.252724,0
0.420087,0.597888,0.252998,0.538163,0.983276,1
0.089419,0.916807,0.086428,0.854213,0.524827,1
0.678671,0.957945,0.684469,0.952055,0.887356,1
0.128452,0.980529,0.049257,0.415082,0.760979,5
0.414106,0.819239,0.699393,0.705710,0.446944,0
0.340434,0.614582,0.509964,0.425794,0.106113,0
0.579943,0.719047,0.805017,0.982330,0.810389,1
0.749535,0.651845,0.316446,0.115635,0.115757,3
0.091556,0.227424,0.155065,0.291574,0.847987,5
0.608814,0.553301,0.987426,0.536058,0.875851,2
0.783776,0.125370,0.862819,0.988159,0.225837,0
0.292276,0.392438,0.778924,0.302316,0.952757,2
0.032411,0.122044,0.102969,0.203131,0.896268,5
0.968383,0.400800,0.348094,0.699789,0.782311,6
0.467086,0.079958,0.346599,0.410138,0.591601,6
0.543748,0.859432,0.911222,0.713981,0.067415,0
0.313211,0.383251,0.072787,0.840022,0.926847,6
0.313028,0.278542,0.317728,0.968566,0.483749,6
0.716422,0.640339,0.633076,0.970306,0.685751,1
0.838130,0.544694,0.253548,0.181707,0.111454,3
0.044313,0.985351,0.726249,0.963652,0.915494,1
0.434523,0.153478,0.468581,0.706351,0.146641,6
0.757225,0.454695,0.303476,0.847163,0.705313,6
0.885586,0.914029,0.120273,0.128208,0.219825,3
0.112064,0.894620,0.787774,0.030030,0.105960,3
0.266274,0.731803,0.663259,0.882443,0.691641,1
0.841884,0.223457,0.383953,0.080020,0.679464,2
0.657643,0.375591,0.818384,0.537309,0.226508,0
0.157537,0.258675,0.102298,0.141575,0.779534,5
0.699423,0.635609,0.649068,0.913541,0.392621,1
0.076876,0.342509,0.040956,0.607501,0.978515,5
0.985382,0.110477,0.281808,0.675985,0.624104,6
0.322764,0.292611,0.601245,0.274209,0.198401,4
0.877224,0.144383,0.959105,0.585620,0.235817,2
0.970855,0.384167,0.763085,0.847194,0.199591,3
0.026826,0.295267,0.528153,0.349315,0.923673,5
0.795679,0.768914,0.457778,0.936094,0.254524,3
0.374554,0.282052,0.776086,0.087344,0.944823,2
0.984375,0.572497,0.560259,0.222724,0.211005,3
0.260018,0.748680,0.843898,0.969909,0.571398,0
0.685385,0.517136,0.213080,0.914487,0.854244,1
0.168218,0.530869,0.915403,0.685995,0.077761,0
0.863277,0.908841,0.212104,0.544328,0.635426,1
0.157018,0.533311,0.104251,0.223060,0.078188,4
0.258461,0.839534,0.154210,0.266457,0.570788,5
0.804529,0.953703,0.583483,0.076998,0.103397,3
0.036103,0.104129,0.096072,0.648915,0.554338,6
0.196509,0.543596,0.134220,0.608997,0.518357,5
0.068087,0.248939,0.725578,0.210303,0.595691,5
0.670309,0.005554,0.068026,0.939055,0.861324,6
0.857479,0.974059,0.627003,0.206427,0.714164,3
0.370312,0.611408,0.516739,0.642964,0.053438,0
0.006836,0.435255,0.254402,0.073183,0.520066,5
0.773980,0.816157,0.015778,0.724906,0.313730,3
0.978179,0.453230,0.839320,0.098483,0.015564,3
0.840052,0.160497,0.754509,0.995209,0.638173,6
0.814722,0.866634,0.772393,0.952116,0.977386,1
0.942289,0.223945,0.454634,0.220435,0.994415,2
0.623829,0.885006,0.142979,0.275246,0.567431,3
0.900723,0.941038,0.191351,0.351299,0.563860,3
0.073244,0.931639,0.213843,0.243660,0.678549,5
0.839564,0.343852,0.216224,0.901944,0.060823,6
0.062563,0.742668,0.784661,0.497452,0.086245,0
0.907193,0.875271,0.599994,0.274697,0.996216,2
0.217475,0.028748,0.772485,0.699454,0.871364,2
0.715445,0.949065,0.915036,0.623829,0.356456,3
0.043794,0.438673,0.044893,0.869015,0.922758,6
0.319620,0.546068,0.841578,0.852260,0.163335,0
0.596576,0.509445,0.697195,0.162938,0.754357,2
0.287179,0.448744,0.140263,0.667592,0.388867,6
0.488723,0.378063,0.703360,0.567339,0.496414,0
0.524430,0.359233,0.504105,0.404370,0.350749,4
0.114566,0.880795,0.308969,0.644337,0.877468,1
0.663228,0.742759,0.017243,0.683309,0.630116,1
0.213904,0.912137,0.802301,0.676778,0.419813,0
0.586840,0.910550,0.925565,0.040712,0.358654,3
0.482528,0.174322,0.519547,0.889553,0.060121,6
0.713858,0.734367,0.793756,0.555071,0.045778,3
0.969787,0.348766,0.240730,0.532182,0.093326,3
0.591327,0.589648,0.507889,0.343089,0.578997,2
0.612995,0.887143,0.633106,0.099490,0.858211,2
0.795495,0.782464,0.608295,0.721305,0.258492,3
0.574389,0.675863,0.229499,0.478133,0.051973,3
0.726218,0.951170,0.728355,0.956267,0.347484,1
0.188635,0.401257,0.712943,0.956236,0.110904,0
